5001	1	Kompatible_Fahrzeug_Marke	OPEL
5001	1	Kompatibles_Fahrzeug_Modell	ASTRA H 1.7 CDTI-SET
5001	1	Anzahl_Der_Einheiten	2
5001	1	Im_Lieferumfang_Enthalten	Bremsscheiben
5001	1	Im_Lieferumfang_Enthalten	Beläge
5002	1	Kompatible_Fahrzeug_Marke	BMW
5003	1	Im_Lieferumfang_Enthalten	Bremsscheiben
5003	1	Im_Lieferumfang_Enthalten	Bremsbeläge
5003	1	Kompatible_Fahrzeug_Marke	Mercedes
5004	1	Kompatible_Fahrzeug_Marke	Ford
5004	1	Kompatibles_Fahrzeug_Modell	Puma
5005	2	Anzahl_Der_Einheiten	1x
5005	2	Hersteller	DOLZ
5005	2	Im_Lieferumfang_Enthalten	WASSERPUMPE
5005	2	Produktart	ZAHNRIEMENSATZ
5005	2	Herstellernummer	KD046 910261221
5005	2	Kompatible_Fahrzeug_Marke	DACIA/NISSAN
5006	2	Im_Lieferumfang_Enthalten	Wasserpumpe
5006	2	Produktart	Zahnriemensatz
5006	2	Herstellernummer	K981089G
5006	2	Kompatible_Fahrzeug_Marke	FIAT
5006	2	Kompatible_Fahrzeug_Marke	OPEL
5007	1	Produktart	Bremsensatz
5007	1	Kompatible_Fahrzeug_Marke	CITROËN
5007	1	Kompatibles_Fahrzeug_Modell	XSARA (N1),
5007	1	Kompatible_Fahrzeug_Marke	PEUGEOT
5007	1	Kompatibles_Fahrzeug_Modell	206,
5008	2	Hersteller	INA
5008	2	Produktart	Zahnriemensatz
5008	2	Kompatible_Fahrzeug_Marke	Citroen
5009	1	Im_Lieferumfang_Enthalten	Bremsscheiben+Beläge
5009	1	Kompatible_Fahrzeug_Marke	FIAT
5009	1	Kompatibles_Fahrzeug_Modell	Stilo
5009	1	Bremsscheiben-Aussendurchmesser	284mm
5009	1	Einbauposition	VORN
5010	2	Produktart	Zahnriemensatz
5010	2	Hersteller	SNR
5010	2	Herstellernummer	KD484.07
5010	2	Kompatible_Fahrzeug_Marke	KIA
5010	2	Kompatible_Fahrzeug_Marke	HYUNDAI
5010	2	Kompatibles_Fahrzeug_Modell	TUCSON
5010	2	Kompatibles_Fahrzeug_Modell	TRAJET SONATA XG 2 GK
5011	1	Im_Lieferumfang_Enthalten	Beläge
5011	1	Einbauposition	vorne
5011	1	Kompatible_Fahrzeug_Marke	RENAULT
5012	2	Hersteller	BOSCH
5012	2	Herstellernummer	1 987 948 946 P
5013	1	Im_Lieferumfang_Enthalten	Bremsscheiben
5013	1	Einbauposition	Vorne
5013	1	Im_Lieferumfang_Enthalten	Bremsbeläge
5013	1	Kompatible_Fahrzeug_Marke	VW
5014	1	Hersteller	Textar
5014	1	Im_Lieferumfang_Enthalten	Bremsscheiben
5014	1	Im_Lieferumfang_Enthalten	Bremsbeläge
5014	1	Im_Lieferumfang_Enthalten	Wk
5014	1	Kompatible_Fahrzeug_Marke	Bmw
5014	1	Einbauposition	hinten
5015	1	Im_Lieferumfang_Enthalten	Beläge
5015	1	Kompatible_Fahrzeug_Marke	FORD
5015	1	Kompatible_Fahrzeug_Marke	VOLVO
5015	1	Einbauposition	vorne
5016	1	Kompatibles_Fahrzeug_Modell	TWINGO
5016	1	Im_Lieferumfang_Enthalten	BREMSSCHEIBEN
5016	1	Im_Lieferumfang_Enthalten	BELÄGE
5016	1	Einbauposition	VORDERACHSE
5017	2	Hersteller	GATES
5017	2	Kompatible_Fahrzeug_Marke	BMW
5018	1	Kompatibles_Fahrzeug_Modell	RS3 (8V)
5019	1	Hersteller	BREMBO
5019	1	Bremsscheiben-Aussendurchmesser	275mm
5019	1	Einbauposition	vorne
5019	1	Kompatible_Fahrzeug_Marke	TOYOTA
5020	2	Hersteller	Bosch
5020	2	Herstellernummer	1987948295
5020	2	Kompatible_Fahrzeug_Marke	Chevrolet
5021	1	Bremsscheiben-Aussendurchmesser	228mm
5021	1	Einbauposition	HINTEN
5021	1	Kompatibles_Fahrzeug_Modell	BALENO FW
5021	1	Kompatibles_Fahrzeug_Modell	SWIFT 5 AZ
5023	2	Produktart	Zahnriemensatz
5023	2	Herstellernummer	KTB392
5023	2	Kompatibles_Fahrzeug_Modell	ACCORD CRX MC CK EK
5023	2	Kompatible_Fahrzeug_Marke	HONDA
5023	2	Kompatibles_Fahrzeug_Modell	EM1 EJ MB
5024	1	Produktart	Bremsen Set
5024	1	Kompatible_Fahrzeug_Marke	BMW
5026	2	Hersteller	GATES
5026	2	Kompatible_Fahrzeug_Marke	Citroen
5026	2	Kompatibles_Fahrzeug_Modell	C4 Limousine 1.6 16V
5027	2	Kompatible_Fahrzeug_Marke	Audi
5031	2	Hersteller	FAI AutoParts
5031	2	Herstellernummer	TCK68
5031	2	Im_Lieferumfang_Enthalten	Steuerkette
5031	2	Kompatible_Fahrzeug_Marke	MAZDA
5031	2	Kompatibles_Fahrzeug_Modell	6 Station Wagon (GY)
5032	1	Im_Lieferumfang_Enthalten	Beläge
5032	1	Kompatible_Fahrzeug_Marke	MAZDA
5032	1	Einbauposition	vorne
5033	2	Kompatible_Fahrzeug_Marke	Mazda
5034	2	Hersteller	GRAF
5034	2	Im_Lieferumfang_Enthalten	Wasserpumpe
5034	2	Produktart	Zahnriemensatz
5034	2	Kompatible_Fahrzeug_Marke	Audi/VW
5035	2	Im_Lieferumfang_Enthalten	WASSERPUMPE
5035	2	Hersteller	BOSCH
5035	2	Kompatible_Fahrzeug_Marke	VW
5035	2	Kompatibles_Fahrzeug_Modell	CADDY II
5036	1	Im_Lieferumfang_Enthalten	Bremsscheiben
5036	1	Bremsscheiben-Aussendurchmesser	330
5036	1	Maßeinheit	mm
5036	1	Im_Lieferumfang_Enthalten	Bremsbeläge
5036	1	Einbauposition	hinten
5036	1	Kompatible_Fahrzeug_Marke	Audi
5036	1	Kompatibles_Fahrzeug_Modell	A5
5037	2	Kompatible_Fahrzeug_Marke	VW
5038	2	Produktart	Steuerkettensatz
5038	2	Hersteller	SWAG
5038	2	Herstellernummer	33101141
5038	2	Kompatible_Fahrzeug_Marke	FORD
5039	1	Hersteller	BOSCH
5039	1	Bremsscheiben-Aussendurchmesser	252mm
5039	1	Einbauposition	vorne
5039	1	Kompatible_Fahrzeug_Marke	SUZUKI
5039	1	Kompatibles_Fahrzeug_Modell	EX 3
5040	1	Im_Lieferumfang_Enthalten	BREMSSCHEIBEN
5040	1	Bremsscheiben-Aussendurchmesser	290mm
5040	1	Im_Lieferumfang_Enthalten	BELÄGE
5040	1	Einbauposition	HINTEN
5040	1	Kompatible_Fahrzeug_Marke	TOYOTA
5040	1	Kompatibles_Fahrzeug_Modell	AVENSIS T27
5041	2	Produktart	Steuerkettensatz
5041	2	Hersteller	SWAG
5041	2	Herstellernummer	10 94 4502
5041	2	Kompatible_Fahrzeug_Marke	MERCEDES
5041	2	Kompatibles_Fahrzeug_Modell	W116
5041	2	Kompatibles_Fahrzeug_Modell	W460
5042	2	Herstellernummer	SKCF064
5042	2	Kompatible_Fahrzeug_Marke	FIAT
